Env,    Account    ,    EKS Cluster Name,    Namespace    ,    Pod    ,    FunctionalDomain    ,    ServiceGroup    ,    ServiceName    ,    ServiceInstance    ,    Mesh @ Label     ,    Mesh @ Annotation    ,    Is SFProxy NS?    ,    Is mesh-control-plane NS?    ,    Using Mesh?
"aag-stage1","SS_FD_QTK","quantumk-a","dva-system","sfdc-cluster-metrics-ds-9z2k9","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-a","collection-webhook","collection-injector-webhook-deployment-56c6fc5675-5rxgr","foundation","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","sfdc-system","kube-node-recycler-6f66bcfc9d-b4knx","foundation","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","madkub-injector-watchdog","madkub-injector-watchdog-79b984b76d-lvdqc","foundation","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","kube-system","cluster-autoscaler-7f9cc59f8d-962dw","foundation","quantumk","quantumk","quantumk2","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","kube-system","ebs-csi-controller-5478477ddf-8v6pn","foundation","quantumk","quantumk","quantumk2","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","kube-system","ebs-csi-node-48pmx","foundation","quantumk","quantumk","quantumk2","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","stride-eks-components","metadata-concealer-28ln4","foundation","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","quantumk","quantumk-keycloak-6779b4ccf9-2sx6q","foundation","quantumk","quantumk","quantumk2","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","stampy-webhook","stampy-webhook-synthetic-test-runner-786866d99-cmhpb","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","stampy-webhook","stampy-webhook-synthetic-test-target-7ddf458f84-v6wpd","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","stampy-webhook","zstampy-webhook-webhook-deployment-c66856557-5hzln","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","madkub-webhook","madkub-injector-webhook-deployment-cf7b989df-5rz6h","foundation","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","dva-system","kube-state-metrics-0","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","dva-system","kube-state-metrics-1","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","dva-system","kube-state-metrics-2","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","dva-system","collectd-k8jq9","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","dva-system","metrics-server-584d554949-gwtxm","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","dva-system","sfdc-cluster-logging-ds-8gqn4","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","dva-system","sfdc-cluster-metrics-deploy-56d54f9848-s7sgn","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","dva-system","sfdc-cluster-metrics-ds-484lc","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_QTK","quantumk-b","collection-webhook","collection-injector-webhook-deployment-79f98bd4bb-92lxd","foundation","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","sfdc-system","kube-node-recycler-688468f576-vf9fw","foundation","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","madkub-injector-watchdog","madkub-injector-watchdog-79dffd9b66-8shtc","foundation","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","kube-system","aws-load-balancer-controller-9d48d6457-g66c4","foundation","just-in-time","jit","jit1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","kube-system","cluster-autoscaler-8566dd587d-7vjkt","foundation","just-in-time","jit","jit1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","kube-system","ebs-csi-controller-77ddf78fc5-5wpjj","foundation","just-in-time","jit","jit1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","kube-system","ebs-csi-node-b2dml","foundation","just-in-time","jit","jit1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","kube-system","snapshot-controller-645949b984-48pbb","foundation","just-in-time","jit","jit1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","kube-system","snapshot-validation-548669d854-7nzbw","foundation","just-in-time","jit","jit1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","stride-eks-components","metadata-concealer-2fm2h","foundation","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","stampy-webhook","stampy-webhook-synthetic-test-runner-66989955f-2g5nf","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","stampy-webhook","stampy-webhook-synthetic-test-target-b685bf788-j6vkn","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","stampy-webhook","zstampy-webhook-webhook-deployment-646c584898-5749g","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","opa","opa-7d4bc7bbd6-8hnsx","foundation","just-in-time","jit","jit1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","madkub-webhook","madkub-injector-webhook-deployment-59559f8764-9dbsc","foundation","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","jit","jit-deployment-849d5bfdcb-8m4w4","foundation","just-in-time","jit","jit1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","dva-system","kube-state-metrics-0","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","dva-system","kube-state-metrics-1","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","dva-system","kube-state-metrics-2","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","dva-system","collectd-bw4qj","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","dva-system","metrics-server-8448c94874-4hpbr","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","dva-system","sfdc-cluster-logging-ds-5x97f","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","dva-system","sfdc-cluster-metrics-deploy-7dcb845cd6-d2g55","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","dva-system","sfdc-cluster-metrics-ds-6ctp2","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_JIT","jit1","collection-webhook","collection-injector-webhook-deployment-7fb974b564-dtnhv","foundation","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","sfdc-system","kube-node-recycler-5cbc9f6958-f7hdp","deploy","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","helm-extractor","helm-extraction-us-iso-east-1-6978ff75-2n2fn","deploy","stargate","helm-extractor",,"null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","madkub-injector-watchdog","madkub-injector-watchdog-5b5479594-5tsc7","deploy","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","kube-system","aws-load-balancer-controller-78dc9bf4f5-26k5d","deploy","stargate","stargate","stargate1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","kube-system","cluster-autoscaler-7dccbc6787-bbf29","deploy","stargate","stargate","stargate1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","kube-system","ebs-csi-controller-56686f8989-6g2nm","deploy","stargate","stargate","stargate1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","kube-system","ebs-csi-node-5wjt5","deploy","stargate","stargate","stargate1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","kube-system","snapshot-controller-58b7d977c-5kqc4","deploy","stargate","stargate","stargate1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","kube-system","snapshot-validation-65b997cfb-lzlp4","deploy","stargate","stargate","stargate1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","fcp-unzip","fcpunzip-aag-stage1-deploy-us-iso-east-1-769b946667-2pnpl","deploy","stargate","fcp-unzip",,"null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","stride-eks-components","metadata-concealer-7v57b","deploy","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","stampy-webhook","stampy-webhook-synthetic-test-runner-5b7568469f-7kbcg","deploy","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","stampy-webhook","stampy-webhook-synthetic-test-target-68886dbb96-784sq","deploy","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","stampy-webhook","zstampy-webhook-webhook-deployment-759d6b5564-blkc2","deploy","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","opa","opa-7d8b6f6c8b-25rqv","deploy","stargate","stargate","stargate1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","madkub-webhook","madkub-injector-webhook-deployment-6fc644cf86-6xhv4","deploy","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","dva-system","kube-state-metrics-0","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","dva-system","kube-state-metrics-1","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","dva-system","kube-state-metrics-2","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","dva-system","collectd-7s2nb","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","dva-system","metrics-server-5dd656bbfd-9rkrd","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","dva-system","sfdc-cluster-logging-ds-bhlcx","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","dva-system","sfdc-cluster-metrics-deploy-66b4f54578-phsfd","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","dva-system","sfdc-cluster-metrics-ds-2hmhh","deploy","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","ecr-perms","ecr-perms-cron-usisoe1-76b9f7fd59-l5lnr","deploy","stargate","ecr-perms","ecr-perms1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","ecr-perms","ecr-perms-listener-usisoe1-7cb8454877-8cn6d","deploy","stargate","ecr-perms","ecr-perms1","null","null",false,false,false
"aag-stage1","SS_DY_STA","artifact-mgmt1","collection-webhook","collection-injector-webhook-deployment-646585f499-kqgzm","deploy","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","sfdc-system","kube-node-recycler-6c5c9fb779-kqn2d","monitoring","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","madkub-injector-watchdog","madkub-injector-watchdog-7775b6cc59-bqthw","monitoring","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","kube-system","aws-load-balancer-controller-79b7b6f5cf-7lfxw","monitoring","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","kube-system","cluster-autoscaler-7b654cc964-ls9ms","monitoring","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","stride-eks-components","metadata-concealer-blrj5","monitoring","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","stampy-webhook","stampy-webhook-synthetic-test-runner-7f8df869df-l9xjs","monitoring","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","stampy-webhook","stampy-webhook-synthetic-test-target-69f5d856bb-qd8j8","monitoring","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","stampy-webhook","zstampy-webhook-webhook-deployment-5d4cf97844-6vhn5","monitoring","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","fit","ajnamirus-fit-tests-55bd4f98dd-nzpb5","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","argo-rollout-fit-tests-78bbff54b4-svpnd","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","arguspc-fit-tests-86c7b7686-zjx5n","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","cloudbastion-fit-tests-85b544ddb6-5vcdz","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","collection-fit-tests-5f944b79d6-srgdj","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","dns-fit-tests-598678c568-kvpkc","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","fit-controller-7c5f86b4cf-856cb","monitoring","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","fit","fit-controller-service-fit-tests-5cd5bfdfbd-5mvl2","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","fit-test-twister-f6bdb458c-cctpj","monitoring","fit","fit-test-twister",,"null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","fit","fit-test-twister-fit-tests-bf85787c8-7b782","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","fit-validation-tests-98846b7-vsbtb","monitoring","fit","integration-test-service","fit-test-twister1","null","false",false,false,false
"aag-stage1","SS_MO_FIT","fit1","fit","funnel-fit-tests-7fd4845db8-x5fnm","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","funnellogs-fit-tests-c694797b6-p589f","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","hbase-fit-tests-7f7cd798d4-q5vln","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","ingressgateway-fit-tests-777448c48b-nl5p6","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","loganalytics-fit-tests-5496fcd744-8ksbd","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","mesh-fit-tests-bb96fb5f6-9cq4l","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","publicproxy-fit-tests-dd788788-6mhhb","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","servicemesh-fit-tests-788857df4d-ktd9w","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","sfproxy-fit-tests-78dc4f486-ccvr8","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","fit","soter-connectivity-fit-tests-7c7c95fb68-g4txg","monitoring","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_MO_FIT","fit1","opa","opa-54d59bfb48-59gl4","monitoring","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","madkub-webhook","madkub-injector-webhook-deployment-6655fd44f6-4nlgc","monitoring","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","dva-system","kube-state-metrics-0","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","dva-system","kube-state-metrics-1","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","dva-system","kube-state-metrics-2","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","dva-system","collectd-bn2z7","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","dva-system","metrics-server-6b5fff69cf-9kz2x","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","dva-system","sfdc-cluster-logging-ds-pbkpz","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","dva-system","sfdc-cluster-metrics-deploy-577dd7c99b-c7r45","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","dva-system","sfdc-cluster-metrics-ds-5cxqr","monitoring","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_MO_FIT","fit1","collection-webhook","collection-injector-webhook-deployment-65c6885df-n9p2w","monitoring","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","sfdc-system","kube-node-recycler-869958b6b4-nftph","foundation","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","madkub-injector-watchdog","madkub-injector-watchdog-6b946f7b96-4jzvr","foundation","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","kube-system","aws-load-balancer-controller-76b776c946-2t2jj","foundation","tvm","tentacle","tentacle1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","kube-system","aws-node-gmxf7","foundation","tvm","tentacle","tentacle1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","kube-system","cluster-autoscaler-58647d6986-2w6ld","foundation","tvm","tentacle","tentacle1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","kube-system","coredns-6445bc8c58-g7tfj","foundation","tvm","tentacle","tentacle1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","kube-system","ebs-csi-controller-756f58ffc6-9d88h","foundation","tvm","tentacle","tentacle1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","kube-system","ebs-csi-node-9mmwq","foundation","tvm","tentacle","tentacle1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","kube-system","kube-proxy-2vhxs","foundation","tvm","tentacle","tentacle1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","kube-system","snapshot-controller-67dff7ff79-2pzfh","foundation","tvm","tentacle","tentacle1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","kube-system","snapshot-validation-859885c856-86pzx","foundation","tvm","tentacle","tentacle1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","tvm","tentacle-resource-scanner-8688b4d7c9-2fvvv","foundation","tvm","tentacle","tentacle1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","tvm","tentacle-scanner-b96d579f6-9s95n","foundation","tvm","tentacle","tentacle1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","stride-eks-components","metadata-concealer-2rdc5","foundation","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","stampy-webhook","stampy-webhook-synthetic-test-runner-59f84fc797-rn9pq","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","stampy-webhook","stampy-webhook-synthetic-test-target-7dc9dcd86b-p7xxq","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","stampy-webhook","zstampy-webhook-webhook-deployment-74ccf546c6-2wj9l","foundation","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","opa","opa-7c998f7867-8mqq4","foundation","tvm","tentacle","tentacle1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","madkub-webhook","madkub-injector-webhook-deployment-85c48499f5-4lqkz","foundation","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","dva-system","kube-state-metrics-0","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","dva-system","kube-state-metrics-1","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","dva-system","kube-state-metrics-2","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","dva-system","collectd-5k4jb","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","dva-system","metrics-server-788548c985-4xspc","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","dva-system","sfdc-cluster-logging-ds-6mbcm","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","dva-system","sfdc-cluster-metrics-deploy-74ccbd4cd4-56qmt","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","dva-system","sfdc-cluster-metrics-ds-422nb","foundation","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_FD_TVM","tentacle1","collection-webhook","collection-injector-webhook-deployment-5ffb45bccb-4qlmc","foundation","collection","collectioninjector","collectioninjector1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","sfdc-system","kube-node-recycler-6c4dcd8f55-gdfzm","pcs","sam","clustermanagement","clustermanagement1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","madkub-injector-watchdog","madkub-injector-watchdog-86cdfbb46b-ffjsr","pcs","pki","madkub-watchdog",,"null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","kube-system","aws-load-balancer-controller-578f5b8684-246wb","pcs","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","kube-system","cluster-autoscaler-8546dfb7f5-ml4zk","pcs","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","kube-system","ebs-csi-controller-7d644d8b6d-mmb4p","pcs","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","kube-system","ebs-csi-node-lglvr","pcs","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","kube-system","snapshot-controller-7cc895cd4c-2tk9q","pcs","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","kube-system","snapshot-validation-565458769c-6xmpp","pcs","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","stride-eks-components","metadata-concealer-6lz7w","pcs","stride","metadata-concealer","metadata-concealer1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","stampy-webhook","stampy-webhook-synthetic-test-runner-7dc7c5569-zxmqd","pcs","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","stampy-webhook","stampy-webhook-synthetic-test-target-85fd889478-fv4bz","pcs","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","stampy-webhook","zstampy-webhook-webhook-deployment-6d66d5dc48-89h48","pcs","stampy","stampy-webhook",,"null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","fit","ajnawrangler-fit-tests-7df58d488d-nxjk7","pcs","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_PC_FIT","fit1","fit","cloudbastion-fit-tests-79679ddcf6-7h6d8","pcs","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_PC_FIT","fit1","fit","dns-fit-tests-fdb8744f8-xs759","pcs","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_PC_FIT","fit1","fit","fit-controller-service-fit-tests-9764f4c78-mxz2q","pcs","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_PC_FIT","fit1","fit","fit-test-twister-577f9cc78f-pdhfg","pcs","fit","fit-test-twister",,"null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","fit","fit-test-twister-fit-tests-65949746b6-7qrlh","pcs","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_PC_FIT","fit1","fit","fit-validation-tests-56d9f44bc9-w5gch","pcs","fit","integration-test-service","fit-test-twister1","null","false",false,false,false
"aag-stage1","SS_PC_FIT","fit1","fit","publicproxy-fit-tests-77978c4774-6btsk","pcs","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_PC_FIT","fit1","fit","soter-connectivity-fit-tests-7cf8687d98-xdtxj","pcs","fit","integration-test-service","fit-test-twister1","null","true",false,false,true
"aag-stage1","SS_PC_FIT","fit1","opa","opa-6898fcdf6b-8fwj6","pcs","fit","fit-controller-service","fit-controller-service1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","madkub-webhook","madkub-injector-webhook-deployment-6d6ddc5cfb-ng8c2","pcs","pki","madkub-injection-webhook",,"null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","dva-system","kube-state-metrics-0","pcs","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","dva-system","kube-state-metrics-1","pcs","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","dva-system","kube-state-metrics-2","pcs","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","dva-system","collectd-8psg9","pcs","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","dva-system","metrics-server-6f49f9878c-67x65","pcs","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","dva-system","sfdc-cluster-logging-ds-2qngk","pcs","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","dva-system","sfdc-cluster-metrics-deploy-746d595dbf-4f8f8","pcs","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","dva-system","sfdc-cluster-metrics-ds-2kcfk","pcs","collection","collection","collection1","null","null",false,false,false
"aag-stage1","SS_PC_FIT","fit1","collection-webhook","collection-injector-webhook-deployment-6746858c8-cqxjg","pcs","collection","collectioninjector","collectioninjector1","null","null",false,false,false
